complexion_accuracy,complexion_loss,loss,measurements_loss,measurements_mae
1.0,2.384185648907078e-08,1.7730300426483154,1.7730300426483154,0.7506347894668579
1.0,2.384185648907078e-08,1.7720922231674194,1.7720922231674194,0.7513627409934998
1.0,2.384185648907078e-08,1.7711715698242188,1.7711715698242188,0.7503900527954102
1.0,2.384185648907078e-08,1.7701696157455444,1.7701696157455444,0.7512868642807007
1.0,2.384185648907078e-08,1.7691701650619507,1.7691701650619507,0.7523797154426575
1.0,2.384185648907078e-08,1.7682253122329712,1.7682253122329712,0.7521541118621826
1.0,2.384185648907078e-08,1.767333984375,1.767333984375,0.7512811422348022
1.0,2.384185648907078e-08,1.7663990259170532,1.7663990259170532,0.7506135702133179
1.0,2.384185648907078e-08,1.7653520107269287,1.7653520107269287,0.7502378225326538
1.0,2.384185648907078e-08,1.7645152807235718,1.7645152807235718,0.7493302226066589
1.0,2.384185648907078e-08,1.763535737991333,1.763535737991333,0.7495659589767456
1.0,2.384185648907078e-08,1.762434720993042,1.762434720993042,0.7485559582710266
1.0,2.384185648907078e-08,1.7614860534667969,1.7614860534667969,0.7471858263015747
1.0,2.384185648907078e-08,1.7606014013290405,1.7606014013290405,0.7467126846313477
1.0,2.384185648907078e-08,1.7601220607757568,1.7601220607757568,0.7465794086456299
1.0,4.768371297814156e-08,2.0932979583740234,2.0932979583740234,0.9749673008918762
1.0,2.384185648907078e-08,2.5378406047821045,2.5378406047821045,1.0745413303375244
1.0,4.768371297814156e-08,3.338961124420166,3.338961124420166,1.2807856798171997
1.0,2.384185648907078e-08,3.8227763175964355,3.8227763175964355,1.3801324367523193
1.0,4.768371297814156e-08,3.1412224769592285,3.1412224769592285,1.3041326999664307
1.0,2.384185648907078e-08,2.2227392196655273,2.2227392196655273,0.9766585230827332
1.0,2.384185648907078e-08,1.85420823097229,1.85420823097229,0.8708049654960632
1.0,2.384185648907078e-08,2.214627504348755,2.214627504348755,1.019504427909851
1.0,0.0,2.9382357597351074,2.9382357597351074,1.1485894918441772
1.0,4.768371297814156e-08,3.68914532661438,3.68914532661438,1.3982962369918823
1.0,0.0,3.6560025215148926,3.6560025215148926,1.3067744970321655
1.0,2.384185648907078e-08,2.712820529937744,2.712820529937744,1.1581661701202393
1.0,2.384185648907078e-08,1.9879287481307983,1.9879287481307983,0.9201744794845581
1.0,2.384185648907078e-08,1.8887348175048828,1.8887348175048828,0.851096510887146
1.0,2.384185648907078e-08,2.3666253089904785,2.3666253089904785,1.0770399570465088
1.0,2.384185648907078e-08,2.5446343421936035,2.5446343421936035,1.1259210109710693
1.0,2.384185648907078e-08,2.0583596229553223,2.0583596229553223,0.9669898152351379
1.0,2.384185648907078e-08,1.7973358631134033,1.7973358631134033,0.828072190284729
1.0,2.384185648907078e-08,2.023817300796509,2.023817300796509,0.9136754274368286
1.0,2.384185648907078e-08,2.236920118331909,2.236920118331909,0.9977696537971497
1.0,2.384185648907078e-08,2.2194337844848633,2.2194337844848633,0.9344482421875
1.0,4.768371297814156e-08,2.193857192993164,2.193857192993164,0.9902629852294922
1.0,2.384185648907078e-08,1.916429877281189,1.916429877281189,0.840994656085968
1.0,2.384185648907078e-08,1.8283456563949585,1.8283456563949585,0.8564310073852539
1.0,4.768371297814156e-08,1.9314597845077515,1.9314597845077515,0.9121075868606567
1.0,2.384185648907078e-08,2.007828712463379,2.007828712463379,0.8847945332527161
1.0,2.384185648907078e-08,2.034304141998291,2.034304141998291,1.0158255100250244
1.0,2.384185648907078e-08,1.828582763671875,1.828582763671875,0.8357051610946655
1.0,2.384185648907078e-08,1.7852046489715576,1.7852046489715576,0.8082021474838257
1.0,2.384185648907078e-08,1.898503065109253,1.898503065109253,0.916039764881134
1.0,2.384185648907078e-08,1.9031639099121094,1.9031639099121094,0.8500099182128906
1.0,2.384185648907078e-08,1.8711656332015991,1.8711656332015991,0.8564982414245605
1.0,2.384185648907078e-08,1.8122854232788086,1.8122854232788086,0.7862271666526794
1.0,2.384185648907078e-08,1.9095942974090576,1.9095942974090576,0.8912129402160645
1.0,2.384185648907078e-08,1.9157062768936157,1.9157062768936157,0.8311064839363098
1.0,2.384185648907078e-08,1.8890899419784546,1.8890899419784546,0.9136635065078735
1.0,2.384185648907078e-08,1.798823595046997,1.798823595046997,0.83460533618927
1.0,2.384185648907078e-08,1.7749290466308594,1.7749290466308594,0.794071614742279
1.0,2.384185648907078e-08,1.8724483251571655,1.8724483251571655,0.8909103274345398
1.0,2.384185648907078e-08,1.859849214553833,1.859849214553833,0.8476420640945435
1.0,2.384185648907078e-08,1.8163540363311768,1.8163540363311768,0.8135313987731934
1.0,2.384185648907078e-08,1.7741845846176147,1.7741845846176147,0.8041048049926758
1.0,2.384185648907078e-08,1.7415885925292969,1.7415885925292969,0.7507990598678589
1.0,2.384185648907078e-08,1.8015339374542236,1.8015339374542236,0.8110564947128296
1.0,2.384185648907078e-08,1.8050636053085327,1.8050636053085327,0.7908455729484558
1.0,2.384185648907078e-08,1.781358003616333,1.781358003616333,0.8019891977310181
1.0,2.384185648907078e-08,1.7674684524536133,1.7674684524536133,0.7885975241661072
1.0,2.384185648907078e-08,1.7440894842147827,1.7440894842147827,0.7608450651168823
1.0,2.384185648907078e-08,1.7802950143814087,1.7802950143814087,0.8160732388496399
1.0,2.384185648907078e-08,1.770948052406311,1.770948052406311,0.7819058299064636
1.0,2.384185648907078e-08,1.7467435598373413,1.7467435598373413,0.7650927305221558
1.0,2.384185648907078e-08,1.74124276638031,1.74124276638031,0.7703587412834167
1.0,2.384185648907078e-08,1.7341117858886719,1.7341117858886719,0.7547200918197632
1.0,2.384185648907078e-08,1.758949637413025,1.758949637413025,0.7780017256736755
1.0,2.384185648907078e-08,1.7657963037490845,1.7657963037490845,0.7872200012207031
1.0,2.384185648907078e-08,1.74382746219635,1.74382746219635,0.7659025192260742
1.0,2.384185648907078e-08,1.7370920181274414,1.7370920181274414,0.7710756063461304
1.0,2.384185648907078e-08,1.7239673137664795,1.7239673137664795,0.7453626394271851
1.0,2.384185648907078e-08,1.7358964681625366,1.7358964681625366,0.7675427198410034
1.0,2.384185648907078e-08,1.739581823348999,1.739581823348999,0.770555317401886
1.0,2.384185648907078e-08,1.728013038635254,1.728013038635254,0.7507538199424744
1.0,2.384185648907078e-08,1.727447271347046,1.727447271347046,0.75282883644104
1.0,2.384185648907078e-08,1.718217134475708,1.718217134475708,0.7403307557106018
1.0,2.384185648907078e-08,1.7243953943252563,1.7243953943252563,0.7497366666793823
1.0,2.384185648907078e-08,1.7319034337997437,1.7319034337997437,0.7543603181838989
1.0,2.384185648907078e-08,1.7232091426849365,1.7232091426849365,0.7511698603630066
1.0,2.384185648907078e-08,1.7208480834960938,1.7208480834960938,0.7502702474594116
1.0,2.384185648907078e-08,1.7129592895507812,1.7129592895507812,0.738488495349884
1.0,2.384185648907078e-08,1.7142822742462158,1.7142822742462158,0.7429589033126831
1.0,2.384185648907078e-08,1.7195889949798584,1.7195889949798584,0.7521699666976929
1.0,2.384185648907078e-08,1.7169606685638428,1.7169606685638428,0.7473293542861938
1.0,2.384185648907078e-08,1.7181236743927002,1.7181236743927002,0.750218391418457
1.0,2.384185648907078e-08,1.7114074230194092,1.7114074230194092,0.7444663047790527
1.0,2.384185648907078e-08,1.7070633172988892,1.7070633172988892,0.7393620610237122
1.0,2.384185648907078e-08,1.709120512008667,1.709120512008667,0.7398611903190613
1.0,2.384185648907078e-08,1.7083275318145752,1.7083275318145752,0.7440918684005737
1.0,2.384185648907078e-08,1.7096316814422607,1.7096316814422607,0.7445732355117798
1.0,2.384185648907078e-08,1.7088172435760498,1.7088172435760498,0.7452858686447144
1.0,2.384185648907078e-08,1.7048876285552979,1.7048876285552979,0.7349282503128052
1.0,2.384185648907078e-08,1.7031360864639282,1.7031360864639282,0.7412022352218628
1.0,2.384185648907078e-08,1.7013771533966064,1.7013771533966064,0.7368391156196594
1.0,2.384185648907078e-08,1.700613021850586,1.700613021850586,0.7355464696884155
1.0,2.384185648907078e-08,1.701725959777832,1.701725959777832,0.743620753288269
1.0,2.384185648907078e-08,1.7007725238800049,1.7007725238800049,0.7353658080101013
1.0,2.384185648907078e-08,1.699642539024353,1.699642539024353,0.7415289282798767
1.0,2.384185648907078e-08,1.6983829736709595,1.6983829736709595,0.7358177900314331
1.0,2.384185648907078e-08,1.6961281299591064,1.6961281299591064,0.7374148964881897
1.0,2.384185648907078e-08,1.6956570148468018,1.6956570148468018,0.734453022480011
1.0,2.384185648907078e-08,1.6952444314956665,1.6952444314956665,0.7377074956893921
1.0,2.384185648907078e-08,1.6945785284042358,1.6945785284042358,0.7400819063186646
1.0,2.384185648907078e-08,1.694579839706421,1.694579839706421,0.7330660223960876
1.0,2.384185648907078e-08,1.6935865879058838,1.6935865879058838,0.7423399090766907
1.0,2.384185648907078e-08,1.6922630071640015,1.6922630071640015,0.7362543344497681
1.0,2.384185648907078e-08,1.6912734508514404,1.6912734508514404,0.7377121448516846
1.0,2.384185648907078e-08,1.6898880004882812,1.6898880004882812,0.7370009422302246
1.0,2.384185648907078e-08,1.689306616783142,1.689306616783142,0.7365373373031616
1.0,2.384185648907078e-08,1.6889326572418213,1.6889326572418213,0.7386009097099304
1.0,2.384185648907078e-08,1.6882362365722656,1.6882362365722656,0.7344104051589966
1.0,2.384185648907078e-08,1.68765127658844,1.68765127658844,0.7413142919540405
1.0,2.384185648907078e-08,1.686720848083496,1.686720848083496,0.7338799238204956
1.0,2.384185648907078e-08,1.6857149600982666,1.6857149600982666,0.7394901514053345
1.0,2.384185648907078e-08,1.6849310398101807,1.6849310398101807,0.7370421290397644
1.0,2.384185648907078e-08,1.6840778589248657,1.6840778589248657,0.7367913126945496
1.0,2.384185648907078e-08,1.6832990646362305,1.6832990646362305,0.7380129098892212
1.0,2.384185648907078e-08,1.6827142238616943,1.6827142238616943,0.7361817359924316
1.0,2.384185648907078e-08,1.682063102722168,1.682063102722168,0.7387658357620239
1.0,2.384185648907078e-08,1.6813709735870361,1.6813709735870361,0.735663115978241
1.0,2.384185648907078e-08,1.6805925369262695,1.6805925369262695,0.7387620806694031
1.0,2.384185648907078e-08,1.679674744606018,1.679674744606018,0.7362256646156311
1.0,2.384185648907078e-08,1.6789400577545166,1.6789400577545166,0.7367717027664185
1.0,2.384185648907078e-08,1.6782190799713135,1.6782190799713135,0.73710036277771
1.0,2.384185648907078e-08,1.6775007247924805,1.6775007247924805,0.7362475991249084
1.0,2.384185648907078e-08,1.6768054962158203,1.6768054962158203,0.7380588054656982
1.0,2.384185648907078e-08,1.6761267185211182,1.6761267185211182,0.7359223365783691
1.0,2.384185648907078e-08,1.6754013299942017,1.6754013299942017,0.7391834855079651
1.0,2.384185648907078e-08,1.674716591835022,1.674716591835022,0.7359331250190735
1.0,2.384185648907078e-08,1.6739294528961182,1.6739294528961182,0.7381330132484436
1.0,2.384185648907078e-08,1.6731421947479248,1.6731421947479248,0.7359718084335327
1.0,2.384185648907078e-08,1.6724506616592407,1.6724506616592407,0.7362033128738403
1.0,2.384185648907078e-08,1.6717135906219482,1.6717135906219482,0.7367507219314575
1.0,2.384185648907078e-08,1.6710748672485352,1.6710748672485352,0.7359888553619385
1.0,2.384185648907078e-08,1.6704025268554688,1.6704025268554688,0.7378023862838745
1.0,2.384185648907078e-08,1.6696560382843018,1.6696560382843018,0.7362064123153687
1.0,2.384185648907078e-08,1.6690127849578857,1.6690127849578857,0.7378116846084595
1.0,2.384185648907078e-08,1.6683318614959717,1.6683318614959717,0.735502302646637
1.0,2.384185648907078e-08,1.667607069015503,1.667607069015503,0.7367505431175232
1.0,2.384185648907078e-08,1.6668659448623657,1.6668659448623657,0.7357333898544312
1.0,2.384185648907078e-08,1.6660938262939453,1.6660938262939453,0.7362403869628906
1.0,2.384185648907078e-08,1.6655213832855225,1.6655213832855225,0.736761748790741
1.0,2.384185648907078e-08,1.6648778915405273,1.6648778915405273,0.7364847660064697
1.0,2.384185648907078e-08,1.664171814918518,1.664171814918518,0.7377216815948486
1.0,2.384185648907078e-08,1.6651710271835327,1.6651710271835327,0.7365444898605347
1.0,2.384185648907078e-08,2.0137693881988525,2.0137693881988525,0.9753743410110474
1.0,0.0,2.4817614555358887,2.4817614555358887,1.0689138174057007
1.0,2.384185648907078e-08,3.3253562450408936,3.3253562450408936,1.2967270612716675
1.0,0.0,3.9129581451416016,3.9129581451416016,1.409239649772644
1.0,2.384185648907078e-08,3.2911274433135986,3.2911274433135986,1.3686788082122803
1.0,0.0,2.345825672149658,2.345825672149658,1.0399677753448486
1.0,2.384185648907078e-08,1.7509422302246094,1.7509422302246094,0.8255466222763062
1.0,0.0,1.9324544668197632,1.9324544668197632,0.9599211812019348
1.0,0.0,2.567115068435669,2.567115068435669,1.0589959621429443
1.0,2.384185648907078e-08,3.570298671722412,3.570298671722412,1.3766920566558838
1.0,0.0,3.9263339042663574,3.9263339042663574,1.3621426820755005
1.0,2.384185648907078e-08,2.9599967002868652,2.9599967002868652,1.2308385372161865
1.0,0.0,2.0742697715759277,2.0742697715759277,0.9877834320068359
1.0,0.0,1.7672935724258423,1.7672935724258423,0.8457030057907104
1.0,0.0,2.222541093826294,2.222541093826294,1.0554914474487305
1.0,0.0,2.6610560417175293,2.6610560417175293,1.1875005960464478
1.0,0.0,2.2244887351989746,2.2244887351989746,1.1035950183868408
1.0,0.0,1.7436339855194092,1.7436339855194092,0.8071432113647461
1.0,0.0,1.8465793132781982,1.8465793132781982,0.875715434551239
1.0,0.0,2.166330099105835,2.166330099105835,1.0094444751739502
1.0,0.0,2.34521746635437,2.34521746635437,0.982581615447998
1.0,2.384185648907078e-08,2.3698651790618896,2.3698651790618896,1.0816714763641357
1.0,0.0,2.0007243156433105,2.0007243156433105,0.8812915682792664
1.0,0.0,1.7636022567749023,1.7636022567749023,0.8764716982841492
1.0,2.384185648907078e-08,1.8961498737335205,1.8961498737335205,0.9428912997245789
1.0,0.0,2.067244529724121,2.067244529724121,0.9217440485954285
1.0,0.0,2.152500629425049,2.152500629425049,1.1164915561676025
1.0,0.0,1.855624794960022,1.855624794960022,0.9170554876327515
1.0,0.0,1.6908327341079712,1.6908327341079712,0.7940865755081177
1.0,0.0,1.9087899923324585,1.9087899923324585,0.9746576547622681
1.0,0.0,1.9499155282974243,1.9499155282974243,0.9173431396484375
1.0,2.384185648907078e-08,1.8778480291366577,1.8778480291366577,0.9022456407546997
1.0,0.0,1.8213412761688232,1.8213412761688232,0.836521327495575
1.0,2.384185648907078e-08,1.8379631042480469,1.8379631042480469,0.9041188359260559
1.0,0.0,1.7497355937957764,1.7497355937957764,0.7851371765136719
1.0,0.0,1.7832391262054443,1.7832391262054443,0.8918178677558899
1.0,0.0,1.7023118734359741,1.7023118734359741,0.81159508228302
1.0,0.0,1.7288119792938232,1.7288119792938232,0.8296357989311218
1.0,0.0,1.8166606426239014,1.8166606426239014,0.9172895550727844
1.0,0.0,1.7421519756317139,1.7421519756317139,0.8170245885848999
1.0,0.0,1.7042373418807983,1.7042373418807983,0.8029664754867554
1.0,0.0,1.6889917850494385,1.6889917850494385,0.7969261407852173
1.0,0.0,1.6678593158721924,1.6678593158721924,0.7369922995567322
1.0,0.0,1.7271759510040283,1.7271759510040283,0.8114418983459473
1.0,0.0,1.732532262802124,1.732532262802124,0.7871448993682861
1.0,2.384185648907078e-08,2.0022799968719482,2.0022799968719482,0.9440449476242065
1.0,0.0,2.0853118896484375,2.0853118896484375,0.9353521466255188
1.0,0.0,1.9396779537200928,1.9396779537200928,0.9823789596557617
1.0,0.0,1.7568929195404053,1.7568929195404053,0.8670147657394409
1.0,0.0,1.6789934635162354,1.6789934635162354,0.7822661995887756
1.0,0.0,1.8774995803833008,1.8774995803833008,0.9587384462356567
1.0,0.0,1.9116020202636719,1.9116020202636719,0.9460978507995605
1.0,0.0,1.8005483150482178,1.8005483150482178,0.8308488130569458
1.0,0.0,1.7405083179473877,1.7405083179473877,0.8373842239379883
1.0,0.0,1.6526596546173096,1.6526596546173096,0.7407795190811157
1.0,0.0,1.7748883962631226,1.7748883962631226,0.8460897207260132
1.0,0.0,1.9043409824371338,1.9043409824371338,0.8668119311332703
1.0,2.384185648907078e-08,2.1913936138153076,2.1913936138153076,1.0210126638412476
1.0,0.0,2.2270660400390625,2.2270660400390625,0.9723262786865234
1.0,0.0,1.9499080181121826,1.9499080181121826,0.9928653836250305
1.0,0.0,1.7101106643676758,1.7101106643676758,0.8346529006958008
1.0,0.0,1.7661254405975342,1.7661254405975342,0.8472815752029419
1.0,0.0,2.0334131717681885,2.0334131717681885,1.040505290031433
1.0,0.0,1.9761301279067993,1.9761301279067993,0.9664446711540222
1.0,0.0,1.7608543634414673,1.7608543634414673,0.8233477473258972
1.0,0.0,1.7012172937393188,1.7012172937393188,0.8132312893867493
1.0,0.0,1.7189470529556274,1.7189470529556274,0.7919107675552368
1.0,0.0,1.8583463430404663,1.8583463430404663,0.879117488861084
1.0,0.0,1.8996031284332275,1.8996031284332275,0.8680810928344727
1.0,2.384185648907078e-08,2.068141460418701,2.068141460418701,0.9721689224243164
1.0,0.0,1.9732929468154907,1.9732929468154907,0.9049161672592163
1.0,0.0,1.7865211963653564,1.7865211963653564,0.9038475751876831
1.0,0.0,1.695773720741272,1.695773720741272,0.8273957371711731
1.0,0.0,1.7739909887313843,1.7739909887313843,0.8576525449752808
1.0,0.0,1.9280998706817627,1.9280998706817627,0.9976711273193359
1.0,0.0,1.8041388988494873,1.8041388988494873,0.8919327855110168
1.0,0.0,1.6747623682022095,1.6747623682022095,0.7855090498924255
1.0,0.0,1.6899715662002563,1.6899715662002563,0.8238980174064636
1.0,0.0,1.7383476495742798,1.7383476495742798,0.8119493722915649
1.0,0.0,1.8000411987304688,1.8000411987304688,0.8505271673202515
1.0,0.0,1.7477285861968994,1.7477285861968994,0.8139549493789673
1.0,0.0,1.6445167064666748,1.6445167064666748,0.7607395648956299
1.0,0.0,1.6862926483154297,1.6862926483154297,0.8098653554916382
1.0,0.0,1.7144677639007568,1.7144677639007568,0.7984634637832642
1.0,0.0,1.7354475259780884,1.7354475259780884,0.8635306358337402
1.0,0.0,1.6977418661117554,1.6977418661117554,0.8180015683174133
1.0,0.0,1.6232153177261353,1.6232153177261353,0.7280799150466919
1.0,0.0,1.6765689849853516,1.6765689849853516,0.8137818574905396
1.0,0.0,1.6965312957763672,1.6965312957763672,0.8188735246658325
1.0,0.0,1.689435362815857,1.689435362815857,0.7930814623832703
1.0,0.0,1.6883875131607056,1.6883875131607056,0.8098723292350769
1.0,0.0,1.6213881969451904,1.6213881969451904,0.7333412170410156
1.0,0.0,1.654407262802124,1.654407262802124,0.7834035158157349
1.0,0.0,1.6915359497070312,1.6915359497070312,0.8024095296859741
1.0,0.0,1.6663005352020264,1.6663005352020264,0.7905747890472412
1.0,0.0,1.6657207012176514,1.6657207012176514,0.7949655652046204
1.0,0.0,1.6207990646362305,1.6207990646362305,0.7463549971580505
1.0,0.0,1.631394386291504,1.631394386291504,0.7661895751953125
1.0,0.0,1.6603844165802002,1.6603844165802002,0.780482292175293
1.0,0.0,1.6411964893341064,1.6411964893341064,0.7631508708000183
1.0,0.0,1.636566162109375,1.636566162109375,0.7499640583992004
1.0,0.0,1.6167465448379517,1.6167465448379517,0.7371481657028198
1.0,0.0,1.6216627359390259,1.6216627359390259,0.7438462376594543
1.0,0.0,1.647024154663086,1.647024154663086,0.7655633687973022
1.0,0.0,1.6306788921356201,1.6306788921356201,0.7527717351913452
1.0,0.0,1.6215626001358032,1.6215626001358032,0.745838463306427
1.0,0.0,1.6121175289154053,1.6121175289154053,0.7341071367263794
1.0,0.0,1.6099977493286133,1.6099977493286133,0.72895747423172
1.0,0.0,1.6219059228897095,1.6219059228897095,0.7508798837661743
1.0,0.0,1.6177469491958618,1.6177469491958618,0.747191309928894
1.0,0.0,1.6106525659561157,1.6106525659561157,0.7240020632743835
1.0,0.0,1.6076767444610596,1.6076767444610596,0.7343205809593201
1.0,0.0,1.6041826009750366,1.6041826009750366,0.7246273756027222
1.0,0.0,1.6074304580688477,1.6074304580688477,0.7218184471130371
1.0,0.0,1.608862280845642,1.608862280845642,0.7385557889938354
1.0,0.0,1.605154275894165,1.605154275894165,0.7216424942016602
1.0,0.0,1.6027743816375732,1.6027743816375732,0.7288527488708496
1.0,0.0,1.6002718210220337,1.6002718210220337,0.7230181694030762
1.0,0.0,1.600099802017212,1.600099802017212,0.7195290327072144
1.0,0.0,1.6031715869903564,1.6031715869903564,0.7307487726211548
1.0,0.0,1.6029984951019287,1.6029984951019287,0.7273070216178894
1.0,0.0,1.6010242700576782,1.6010242700576782,0.7312666177749634
1.0,0.0,1.5994465351104736,1.5994465351104736,0.722412109375
1.0,0.0,1.5966389179229736,1.5966389179229736,0.7264434695243835
1.0,0.0,1.5953996181488037,1.5953996181488037,0.723150372505188
1.0,0.0,1.5962436199188232,1.5962436199188232,0.7190225124359131
1.0,0.0,1.596797227859497,1.596797227859497,0.7301211953163147
1.0,0.0,1.5965852737426758,1.5965852737426758,0.7242361307144165
1.0,0.0,1.5955955982208252,1.5955955982208252,0.7281746864318848
1.0,0.0,1.5938100814819336,1.5938100814819336,0.7237755060195923
1.0,0.0,1.5920307636260986,1.5920307636260986,0.725378155708313
1.0,0.0,1.591399073600769,1.591399073600769,0.7229307889938354
1.0,0.0,1.5913691520690918,1.5913691520690918,0.7232071161270142
1.0,0.0,1.5911164283752441,1.5911164283752441,0.7276303768157959
1.0,0.0,1.5911800861358643,1.5911800861358643,0.7199482321739197
1.0,0.0,1.5907868146896362,1.5907868146896362,0.7296450734138489
1.0,0.0,1.5891709327697754,1.5891709327697754,0.7207316756248474
1.0,0.0,1.5884212255477905,1.5884212255477905,0.7249157428741455
1.0,0.0,1.5879669189453125,1.5879669189453125,0.7270725965499878
1.0,0.0,1.5867589712142944,1.5867589712142944,0.7231457829475403
1.0,0.0,1.5865100622177124,1.5865100622177124,0.7248704433441162
1.0,0.0,1.5865532159805298,1.5865532159805298,0.7271145582199097
1.0,0.0,1.5856969356536865,1.5856969356536865,0.7262462377548218
1.0,0.0,1.5849040746688843,1.5849040746688843,0.720676064491272
1.0,0.0,1.5846209526062012,1.5846209526062012,0.7294631004333496
1.0,0.0,1.5839678049087524,1.5839678049087524,0.7214926481246948
1.0,0.0,1.5827958583831787,1.5827958583831787,0.7249952554702759
1.0,0.0,1.5825339555740356,1.5825339555740356,0.7273428440093994
1.0,0.0,1.58267080783844,1.58267080783844,0.7231366038322449
1.0,0.0,1.5816055536270142,1.5816055536270142,0.7281860113143921
1.0,0.0,1.5805604457855225,1.5805604457855225,0.7234972715377808
1.0,0.0,1.5811461210250854,1.5811461210250854,0.7262541055679321
1.0,0.0,1.5804100036621094,1.5804100036621094,0.7282098531723022
1.0,0.0,1.5791375637054443,1.5791375637054443,0.7273098230361938
1.0,0.0,1.579174518585205,1.579174518585205,0.7233845591545105
1.0,0.0,1.5783393383026123,1.5783393383026123,0.7284048795700073
1.0,0.0,1.5772554874420166,1.5772554874420166,0.7248959541320801
1.0,0.0,1.5769801139831543,1.5769801139831543,0.7221032381057739
1.0,0.0,1.5766443014144897,1.5766443014144897,0.7286451458930969
1.0,0.0,1.5757204294204712,1.5757204294204712,0.7222129702568054
1.0,0.0,1.5759472846984863,1.5759472846984863,0.7248023748397827
1.0,0.0,1.5760687589645386,1.5760687589645386,0.7280157804489136
1.0,0.0,1.5742204189300537,1.5742204189300537,0.7247265577316284
1.0,0.0,1.5745948553085327,1.5745948553085327,0.72435063123703
1.0,0.0,1.574838399887085,1.574838399887085,0.7335622310638428
1.0,0.0,1.5729055404663086,1.5729055404663086,0.7253223657608032
1.0,0.0,1.572514295578003,1.572514295578003,0.7227580547332764
1.0,0.0,1.573009729385376,1.573009729385376,0.733859121799469
1.0,0.0,1.5714960098266602,1.5714960098266602,0.7212944030761719
1.0,0.0,1.570831060409546,1.570831060409546,0.7251508235931396
1.0,0.0,1.571108341217041,1.571108341217041,0.7282097935676575
1.0,0.0,1.569643259048462,1.569643259048462,0.7241381406784058
1.0,0.0,1.5688222646713257,1.5688222646713257,0.7227156758308411
1.0,0.0,1.5684123039245605,1.5684123039245605,0.725810170173645
1.0,0.0,1.568338394165039,1.568338394165039,0.7237573862075806
1.0,0.0,1.5673946142196655,1.5673946142196655,0.7248002290725708
1.0,0.0,1.5668656826019287,1.5668656826019287,0.7258856892585754
1.0,0.0,1.5670969486236572,1.5670969486236572,0.722138524055481
1.0,0.0,1.5663554668426514,1.5663554668426514,0.7288161516189575
1.0,0.0,1.5651321411132812,1.5651321411132812,0.7235025763511658
1.0,0.0,1.564876675605774,1.564876675605774,0.7240861654281616
1.0,0.0,1.5644948482513428,1.5644948482513428,0.7285223007202148
1.0,0.0,1.5635228157043457,1.5635228157043457,0.7236419916152954
1.0,0.0,1.5632731914520264,1.5632731914520264,0.7246424555778503
1.0,0.0,1.5626200437545776,1.5626200437545776,0.7235963940620422
1.0,0.0,1.5619785785675049,1.5619785785675049,0.7248575091362
1.0,0.0,1.561562180519104,1.561562180519104,0.7237585783004761
1.0,0.0,1.5608463287353516,1.5608463287353516,0.7250028252601624
1.0,0.0,1.5606237649917603,1.5606237649917603,0.7228323817253113
1.0,0.0,1.5601152181625366,1.5601152181625366,0.7230504751205444
1.0,0.0,1.559206247329712,1.559206247329712,0.7239367961883545
1.0,0.0,1.5589348077774048,1.5589348077774048,0.7260359525680542
1.0,0.0,1.558395504951477,1.558395504951477,0.7235992550849915
1.0,0.0,1.55769681930542,1.55769681930542,0.7234090566635132
1.0,0.0,1.5572869777679443,1.5572869777679443,0.7243303060531616
1.0,0.0,1.5569398403167725,1.5569398403167725,0.7234936952590942
1.0,0.0,1.5567022562026978,1.5567022562026978,0.7240573167800903
1.0,0.0,1.55611252784729,1.55611252784729,0.7232378125190735
1.0,0.0,1.5558509826660156,1.5558509826660156,0.7255706787109375
1.0,0.0,1.5552940368652344,1.5552940368652344,0.7216424942016602
1.0,0.0,1.5548160076141357,1.5548160076141357,0.7279931306838989
1.0,0.0,1.5546003580093384,1.5546003580093384,0.7196922898292542
1.0,0.0,1.5536953210830688,1.5536953210830688,0.7286702394485474
1.0,0.0,1.5529001951217651,1.5529001951217651,0.7215265035629272
1.0,0.0,1.5522323846817017,1.5522323846817017,0.7230541110038757
1.0,0.0,1.551969289779663,1.551969289779663,0.7263890504837036
1.0,0.0,1.551659107208252,1.551659107208252,0.7202218770980835
1.0,0.0,1.551084280014038,1.551084280014038,0.726570725440979
1.0,0.0,1.5501857995986938,1.5501857995986938,0.7216880321502686
1.0,0.0,1.5505611896514893,1.5505611896514893,0.7242162227630615
1.0,0.0,1.5502251386642456,1.5502251386642456,0.7285232543945312
1.0,0.0,1.5489075183868408,1.5489075183868408,0.724919319152832
1.0,0.0,1.5485632419586182,1.5485632419586182,0.7193201184272766
1.0,0.0,1.5488897562026978,1.5488897562026978,0.7276082038879395
1.0,0.0,1.547635793685913,1.547635793685913,0.7196599245071411
1.0,0.0,1.54714035987854,1.54714035987854,0.7224668860435486
1.0,0.0,1.547493815422058,1.547493815422058,0.7302083969116211
1.0,0.0,1.5469729900360107,1.5469729900360107,0.723464846611023
1.0,0.0,1.5453236103057861,1.5453236103057861,0.72178053855896
1.0,0.0,1.5458811521530151,1.5458811521530151,0.7298295497894287
1.0,0.0,1.5456863641738892,1.5456863641738892,0.7206234335899353
1.0,0.0,1.543923258781433,1.543923258781433,0.7248589992523193
1.0,0.0,1.54474675655365,1.54474675655365,0.7308964133262634
1.0,0.0,1.5441303253173828,1.5441303253173828,0.7239176034927368
1.0,0.0,1.5423805713653564,1.5423805713653564,0.7215084433555603
1.0,0.0,1.5429153442382812,1.5429153442382812,0.7298105955123901
